"disease" "model" "type" "term" "effect" "lo95" "hi95" "p.value" "cases" "n" "names" "class" "p_val"
"28" "p130896" "Model2" "logistic" "fasting" 1.03522280912007 0.992673912779704 1.07512844443198 0.0881365539436388 288 52242 "Recurrent depression" "1. Neuro-psychiatric" 0.301023603394567
"29" "p130896" "Model2" "cox" "time_day" 0.978405582504271 0.91709515036817 1.04381479227234 0.508487268679117 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.765697345117793
"30" "p130896" "Model2" "cox" "sex1" 1.02417614283141 0.707885709171781 1.48178831406593 0.899129430924286 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.976665117610004
"31" "p130896" "Model2" "cox" "age_recruitment" 0.978352628014483 0.956547903203568 1.00065439643658 0.0570303908600791 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.214097789397498
"32" "p130896" "Model2" "cox" "PC1" 0.99492107730349 0.98952649610881 1.00034506802523 0.0664182821459008 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.241249474566989
"33" "p130896" "Model2" "cox" "PC2" 0.99813353295651 0.98975817892539 1.0065797594054 0.663895443396933 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.859932494135839
"34" "p130896" "Model2" "cox" "PC3" 0.998259154551996 0.983944956053667 1.01278159262449 0.813087271578544 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.930307353231117
"35" "p130896" "Model2" "cox" "PC4" 0.998783519045237 0.978006115904708 1.02000233096046 0.909645550695095 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.979563404787738
"36" "p130896" "Model2" "cox" "PC5" 0.989265472458121 0.965027714314249 1.01411198920149 0.393802563822717 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.673338630297124
"37" "p130896" "Model2" "cox" "PC6" 1.01217029826449 0.979879818800672 1.04552486236807 0.464614412716556 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.725728769806407
"38" "p130896" "Model2" "cox" "PC7" 1.00461874548586 0.965410072033365 1.04541982005208 0.820526004531095 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.934901916852476
"39" "p130896" "Model2" "cox" "PC8" 1.01238542696678 0.976103891504626 1.05001553795142 0.508571963801785 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.765697345117793
"40" "p130896" "Model2" "cox" "PC9" 1.02989832354658 0.980703328370454 1.08156108596727 0.238120746970478 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.535210841097358
"41" "p130896" "Model2" "cox" "PC10" 1.04506111208585 0.996165227183618 1.09635700804563 0.0714181813160372 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.254456648428998
"42" "p130896" "Model2" "cox" "PC11" 0.971994142093367 0.915979682202234 1.03143402699977 0.348259892847706 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.630819040738654
"43" "p130896" "Model2" "cox" "PC12" 0.947444082605808 0.878471581241746 1.02183190535988 0.161532439244928 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.443568078166573
"44" "p130896" "Model2" "cox" "PC13" 0.96134197329066 0.905244032687817 1.02091630128325 0.198732471318553 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.490754825756067
"45" "p130896" "Model2" "cox" "PC14" 0.98876315992264 0.931708521448966 1.04931162902727 0.709407771775937 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.882223474657143
"46" "p130896" "Model2" "cox" "PC15" 1.07203859724699 0.978362407127612 1.17468409008216 0.135943398210728 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.400791462864695
"47" "p130896" "Model2" "cox" "PC16" 0.984899556454614 0.921851335503259 1.05225983729246 0.65214380152653 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.852755656662786
"48" "p130896" "Model2" "cox" "PC17" 0.974704058485792 0.892603939314559 1.0643556002657 0.568198658119251 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.803436413591896
"49" "p130896" "Model2" "cox" "PC18" 0.962346692271847 0.901053660403985 1.02780910485547 0.253015720203884 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.551388323997782
"50" "p130896" "Model2" "cox" "PC19" 0.974379735889456 0.912887133367651 1.04001451549613 0.435192677602103 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.707515392854856
"51" "p130896" "Model2" "cox" "PC20" 0.934244529002135 0.874878021947678 0.997639462958894 0.0423040651887502 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.169339596222023
"52" "p130896" "Model2" "cox" "BMI" 1.07030995110173 1.03730254265431 1.10436766933594 2.12360131758454e-05 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.000185713669365833
"53" "p130896" "Model2" "cox" "smoking1" 0.854350761171173 0.561626273796211 1.29964579146206 0.462066094338083 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.725052949681653
"54" "p130896" "Model2" "cox" "smoking2" 1.30077516695025 0.747339298991269 2.2640533386084 0.352380196632981 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.636384027382895
"55" "p130896" "Model2" "cox" "fasting" 1.02976926988752 0.964750991105126 1.09916938047398 0.378017051246269 116 51806 "Recurrent depression" "1. Neuro-psychiatric" 0.6595819488342
"56" "p130894" "Model2" "logistic" "(Intercept)" 0.0946127364749648 0.0693028802334254 0.129020703389824 4.92638704716782e-50 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 1.43913391824711e-48
"57" "p130894" "Model2" "logistic" "time_day" 1.0085975457751 0.997482907339343 1.01984133923303 0.130047128848858 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.391567341906759
"58" "p130894" "Model2" "logistic" "sex1" 0.573252814702693 0.537177131995948 0.611543111851291 1.63393473392374e-63 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 5.47168875531047e-62
"59" "p130894" "Model2" "logistic" "age_recruitment" 0.977201959802672 0.973471128191808 0.980950560709285 3.39475944294193e-32 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 7.06212835630193e-31
"60" "p130894" "Model2" "logistic" "PC1" 0.997403989552688 0.996727128608845 0.998041335259298 9.5598405308465e-15 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 1.41136140310239e-13
"61" "p130894" "Model2" "logistic" "PC2" 1.00212345488576 1.00056380586523 1.00388556055226 0.0114854857325725 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.0590668184580573
"62" "p130894" "Model2" "logistic" "PC3" 1.0011546991655 0.998286573050702 1.00424040789447 0.442964098171385 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.711332990396855
"63" "p130894" "Model2" "logistic" "PC4" 0.997987279204276 0.995084535531577 1.00099994434992 0.182230347881704 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.469422640978573
"64" "p130894" "Model2" "logistic" "PC5" 0.995482237070185 0.991393440581749 0.999548604723324 0.0302508282652618 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.12913233662123
"65" "p130894" "Model2" "logistic" "PC6" 0.997484480260432 0.990377206738547 1.00346088955986 0.445195335214953 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.713362119556876
"66" "p130894" "Model2" "logistic" "PC7" 1.00095139099996 0.995114516472748 1.0068897788052 0.751115554969968 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.89216753697593
"67" "p130894" "Model2" "logistic" "PC8" 0.995453318697914 0.98903342147691 1.00196382501237 0.167683350023225 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.451929932010901
"68" "p130894" "Model2" "logistic" "PC9" 1.00661010376178 0.999496786137508 1.01391809749804 0.0713673848597037 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.254456648428998
"69" "p130894" "Model2" "logistic" "PC10" 1.01054269632431 1.00274046359499 1.01843365662664 0.00806690743884548 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.0443034556541394
"70" "p130894" "Model2" "logistic" "PC11" 1.01334074345746 1.00576353832944 1.02087560318727 0.000492521007538416 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.00357794361560976
"71" "p130894" "Model2" "logistic" "PC12" 0.99342238234191 0.985272906423697 1.0014583599169 0.111862107716946 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.350654506610427
"72" "p130894" "Model2" "logistic" "PC13" 1.0081098043817 0.996224703658729 1.01993274140816 0.176061294901515 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.461573951963288
"73" "p130894" "Model2" "logistic" "PC14" 0.998389994331343 0.989005463355975 1.00784833673706 0.737863018641947 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.890813754514181
"74" "p130894" "Model2" "logistic" "PC15" 1.00107489872338 0.991954631794526 1.01064647554897 0.82118842805833 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.934901916852476
"75" "p130894" "Model2" "logistic" "PC16" 1.00232706193925 0.992479696423234 1.01225583654596 0.644188174514134 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.848004913366046
"76" "p130894" "Model2" "logistic" "PC17" 0.999206497863618 0.986120845950442 1.01161962661811 0.903090889310775 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.978645454635907
"77" "p130894" "Model2" "logistic" "PC18" 0.999995289760025 0.989209883371529 1.01088717409852 0.999320364689948 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.999659541002128
"78" "p130894" "Model2" "logistic" "PC19" 0.992677939343043 0.981858073762581 1.00360145821894 0.188428690245629 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.47909739205046
"79" "p130894" "Model2" "logistic" "PC20" 0.990971149246203 0.980142959146852 1.00191358508165 0.105573979655707 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.335581098701532
"80" "p130894" "Model2" "logistic" "BMI" 1.0425020246894 1.03640926799872 1.04859006240638 2.54018501278465e-44 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 7.11770208684352e-43
"81" "p130894" "Model2" "logistic" "smoking1" 1.30206810602019 1.21509227081887 1.39507867700721 6.82629121129383e-14 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 9.46716952839033e-13
"82" "p130894" "Model2" "logistic" "smoking2" 2.03721858102882 1.8587724951284 2.23076759632227 8.61517898062138e-53 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 2.5714436392159e-51
"83" "p130894" "Model2" "logistic" "fasting" 1.01395791559977 1.00160362127578 1.02617514313813 0.0249314506975292 4542 52242 "Depressive episode" "1. Neuro-psychiatric" 0.111139226648401
"84" "p130894" "Model2" "cox" "time_day" 1.00848551425402 0.993442252506055 1.02375656953849 0.270487308213073 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.562636265910962
"85" "p130894" "Model2" "cox" "sex1" 0.70077891555401 0.643061125236814 0.763677151692548 5.15283525731708e-16 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 8.03959410033677e-15
"86" "p130894" "Model2" "cox" "age_recruitment" 1.00296233479937 0.997667913232176 1.00828485278959 0.273358745496741 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.56354588223277
"87" "p130894" "Model2" "cox" "PC1" 0.998649556197171 0.997856135040911 0.999443608223062 0.000861059884804238 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.00603181235630724
"88" "p130894" "Model2" "cox" "PC2" 1.00065173726812 0.998666574849227 1.00264084581871 0.520201090918271 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.770778863507859
"89" "p130894" "Model2" "cox" "PC3" 1.00139125890346 0.997792487397717 1.00500301021865 0.449126917443936 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.715372688689703
"90" "p130894" "Model2" "cox" "PC4" 1.00249946609288 0.998081608046477 1.00693687912313 0.267942151624496 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.561915536758632
"91" "p130894" "Model2" "cox" "PC5" 0.994322983679064 0.988851663860472 0.999824576329923 0.0431472489190435 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.171217262329037
"92" "p130894" "Model2" "cox" "PC6" 1.00328345350287 0.996083063706547 1.01053589278693 0.372385642577565 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.656335670422333
"93" "p130894" "Model2" "cox" "PC7" 0.997194917811301 0.988678022481853 1.00578518131967 0.520963427046827 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.770778863507859
"94" "p130894" "Model2" "cox" "PC8" 0.999689153337492 0.991466788039192 1.00797970779948 0.941185549547478 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.994801970383901
"95" "p130894" "Model2" "cox" "PC9" 0.995777215538162 0.986319005287664 1.00532612437671 0.384816168133518 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.665431484694358
"96" "p130894" "Model2" "cox" "PC10" 1.00402188276925 0.993364593478664 1.01479350854391 0.460999159955349 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.725030752140542
"97" "p130894" "Model2" "cox" "PC11" 1.00087207973092 0.989857039196925 1.01200969465006 0.877305753506929 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.965094610171097
"98" "p130894" "Model2" "cox" "PC12" 0.986130799377256 0.973918323980883 0.998496413442071 0.028047077812143 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.122143918984657
"99" "p130894" "Model2" "cox" "PC13" 1.0071645343257 0.992314836743772 1.02223645323306 0.346197793215881 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.629575589517091
"100" "p130894" "Model2" "cox" "PC14" 0.980958807439706 0.968639832942977 0.993434452277143 0.00286774258474627 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.0176565496361284
"101" "p130894" "Model2" "cox" "PC15" 0.994315519673009 0.982159180355784 1.00662231992218 0.363719940228212 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.647713979161264
"102" "p130894" "Model2" "cox" "PC16" 0.993169196161849 0.980000783814016 1.006514554372 0.314188155785987 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.597479692374183
"103" "p130894" "Model2" "cox" "PC17" 1.00341796255578 0.988206879109343 1.01886318428289 0.661525838247915 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.858482964002256
"104" "p130894" "Model2" "cox" "PC18" 0.998851334341838 0.984224159845688 1.01369589248134 0.878636753615347 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.965094610171097
"105" "p130894" "Model2" "cox" "PC19" 0.992178422822479 0.977622876508907 1.00695068248593 0.297706788603103 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.58517566108583
"106" "p130894" "Model2" "cox" "PC20" 1.0034089659827 0.988588569307466 1.01845154220201 0.653971126428499 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.854331452508401
"107" "p130894" "Model2" "cox" "BMI" 1.05061570773901 1.04254885371729 1.05874498006716 3.70782504136814e-36 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 8.77731686516976e-35
"108" "p130894" "Model2" "cox" "smoking1" 1.27217415808157 1.15960336680952 1.39567298165355 3.53369477767509e-07 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 3.49047692787619e-06
"109" "p130894" "Model2" "cox" "smoking2" 1.92119470338517 1.69478213453269 2.17785461216995 1.86517592988526e-24 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 3.46065750234116e-23
"110" "p130894" "Model2" "cox" "fasting" 1.02014191697807 1.00373796506179 1.03681395643098 0.015906202016191 2250 47467 "Depressive episode" "1. Neuro-psychiatric" 0.0770816946239208
"111" "p130892" "Model2" "logistic" "(Intercept)" 0.000960682926025393 0.000241917982682615 0.00371528951637274 1.97705521279606e-23 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 3.5253205287909e-22
"112" "p130892" "Model2" "logistic" "time_day" 1.00752556617534 0.960135350837132 1.05738003796022 0.760446637334027 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.896987313625102
"113" "p130892" "Model2" "logistic" "sex1" 1.20493230985748 0.917089482401872 1.58436682241963 0.180711702217847 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.468145598386987
"114" "p130892" "Model2" "logistic" "age_recruitment" 0.981841794501419 0.965532780071432 0.998577700876998 0.0326518099266521 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.137097660640041
"115" "p130892" "Model2" "logistic" "PC1" 0.996823885584215 0.993187037154814 0.999569983186165 0.046973050270551 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.183743584106742
"116" "p130892" "Model2" "logistic" "PC2" 1.00464417728481 0.996916768124142 1.01962725782227 0.383345224962991 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.663723825818646
"117" "p130892" "Model2" "logistic" "PC3" 1.00213264816966 0.985837942499182 1.02772033874148 0.824536784813589 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.935796036822851
"118" "p130892" "Model2" "logistic" "PC4" 0.996279451886513 0.984460522887171 1.01045218654388 0.572638835457945 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.807193241316516
"119" "p130892" "Model2" "logistic" "PC5" 0.999811936757093 0.981270858479531 1.01776517000546 0.983866369226995 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.999659541002128
"120" "p130892" "Model2" "logistic" "PC6" 1.00610804366831 0.984807983481292 1.02774405055281 0.558106962356643 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.802780769663341
"121" "p130892" "Model2" "logistic" "PC7" 0.961938377216941 0.929575314990562 0.991096192849302 0.0170770378193539 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.0808509411240446
"122" "p130892" "Model2" "logistic" "PC8" 0.96913799868358 0.940754034695451 0.994123341777134 0.0248198651740936 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.111002198319318
"123" "p130892" "Model2" "logistic" "PC9" 1.01855959080961 0.986046934768439 1.05607720341639 0.292382975235047 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.583491024705988
"124" "p130892" "Model2" "logistic" "PC10" 0.986329582364708 0.942933123591392 1.03065673130586 0.542794998801561 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.790304913419452
"125" "p130892" "Model2" "logistic" "PC11" 0.96639871444432 0.92172757079855 1.00920006109189 0.14345260975232 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.412280333715559
"126" "p130892" "Model2" "logistic" "PC12" 0.971056162792555 0.917578963802386 1.02312417836251 0.295517487257851 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.58517566108583
"127" "p130892" "Model2" "logistic" "PC13" 0.961342741533877 0.896769055901006 1.0236156903139 0.245134781470699 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.542679373121224
"128" "p130892" "Model2" "logistic" "PC14" 1.03644245631152 0.99421221256191 1.08041378542811 0.0913085515534872 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.308684885544981
"129" "p130892" "Model2" "logistic" "PC15" 0.974828759810651 0.929357559817692 1.02759110712531 0.312066528652543 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.596412691815991
"130" "p130892" "Model2" "logistic" "PC16" 1.01700374122092 0.97028421857892 1.06560894341891 0.480232089512178 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.740852425730585
"131" "p130892" "Model2" "logistic" "PC17" 0.971942608130273 0.910350164249263 1.02618337428314 0.376407561206908 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.6595819488342
"132" "p130892" "Model2" "logistic" "PC18" 0.975105496980085 0.92931653431237 1.02289175863632 0.302982200040352 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.590063206603409
"133" "p130892" "Model2" "logistic" "PC19" 0.971606033670744 0.925727093621712 1.01940836217594 0.24143879374425 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.539017014326594
"134" "p130892" "Model2" "logistic" "PC20" 0.971184458821736 0.92520532839078 1.01936384517041 0.236963872085788 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.534652681324597
"135" "p130892" "Model2" "logistic" "BMI" 1.0728832858516 1.04760265798351 1.09745730056903 2.95006463569143e-09 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 3.4037300376507e-08
"136" "p130892" "Model2" "logistic" "smoking1" 1.04672478655551 0.765507776987331 1.42388957515478 0.77261015917115 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.906661323540161
"137" "p130892" "Model2" "logistic" "smoking2" 1.91870232867372 1.30331176881275 2.76971720034106 0.000677905251279764 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.00482261093267936
"138" "p130892" "Model2" "logistic" "fasting" 1.0285302466577 0.97753165548872 1.07585245954301 0.248245857151792 211 52242 "Bipolar disorder" "1. Neuro-psychiatric" 0.547148343393978
"139" "p130892" "Model2" "cox" "time_day" 1.01416648048981 0.936749535959919 1.09798148882466 0.72843111826432 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.885313959910208
"140" "p130892" "Model2" "cox" "sex1" 0.804682641922382 0.51443099080816 1.25869973967539 0.341094133382505 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.623615930056102
"141" "p130892" "Model2" "cox" "age_recruitment" 1.00393010444198 0.976455913582006 1.03217732678541 0.781737260259218 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.90872249537818
"142" "p130892" "Model2" "cox" "PC1" 0.998871347826623 0.993754267093529 1.00401477764429 0.666505436045586 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.8610100168089
"143" "p130892" "Model2" "cox" "PC2" 1.01681459579593 0.989318008394143 1.04507540896975 0.233200983875784 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.531868689138624
"144" "p130892" "Model2" "cox" "PC3" 1.03071875063744 0.985598935160154 1.07790410989332 0.185233639824922 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.476265519624752
"145" "p130892" "Model2" "cox" "PC4" 1.01920265802981 0.993265690059953 1.04581691337021 0.148121047795117 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.421011329628846
"146" "p130892" "Model2" "cox" "PC5" 1.01576179101135 0.990092939733911 1.04209612519394 0.231093349110676 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.529701449630983
"147" "p130892" "Model2" "cox" "PC6" 1.00726339506511 0.972257096330107 1.04353010213834 0.688413703640026 82 51900 "Bipolar disorder" "1. Neuro-psychiatric" 0.875177791757182
